longitude,latitude,crs,lit,name,osm,light:method,light:direction,height,support
11.0730903,49.4552538,EPSG:4326,,,n12248076799,,,,
11.0830758,49.4554868,EPSG:4326,,,n12248076800,,,,
11.0806459,49.4476121,EPSG:4326,,,n12248076865,,,,
11.066656,49.4489496,EPSG:4326,,,n12248076868,,,,
11.0724823,49.45341,EPSG:4326,,,n12248076870,,,,
11.0795104,49.4558186,EPSG:4326,,,n12248076872,,,,
11.0765661,49.4472615,EPSG:4326,,,n12248077300,,,,
11.0769848,49.4472075,EPSG:4326,,,n12248077396,,,,
11.0676298,49.4508484,EPSG:4326,,,n12248077965,,,,
11.0870779,49.454493,EPSG:4326,,,n12248077970,,,,
11.0835938,49.4511457,EPSG:4326,,,n12248077971,,,,
11.0836124,49.4509872,EPSG:4326,,,n12248077972,,,,
11.0737166,49.4473973,EPSG:4326,,,n12248078438,,,,
11.0670872,49.4485507,EPSG:4326,,,n12248078439,,,,
11.0667746,49.4487309,EPSG:4326,,,n12248078440,,,,
11.077149,49.4470598,EPSG:4326,,,n12248078829,,,,
11.0666217,49.4491825,EPSG:4326,,,n12248078832,,,,
11.0783227,49.4558032,EPSG:4326,,,n12248078836,,,,
11.0835296,49.4525841,EPSG:4326,,,n12248078838,,,,
11.0782751,49.4473968,EPSG:4326,,,n12248079056,,,,
11.0720519,49.4527454,EPSG:4326,,,n12248079712,,,,
11.0854422,49.4560657,EPSG:4326,,,n12248079715,,,,
11.0868132,49.4560965,EPSG:4326,,,n12248079716,,,,
11.0857677,49.4531027,EPSG:4326,,,n12248079717,,,,
11.0804807,49.4478098,EPSG:4326,,,n12248079923,,,,
11.0755805,49.4472795,EPSG:4326,,,n12248079925,,,,
11.0730238,49.4474433,EPSG:4326,,,n12248079926,,,,
11.0723544,49.4474734,EPSG:4326,,,n12248079927,,,,
11.0776681,49.4557574,EPSG:4326,,,n12248079932,,,,
11.0860266,49.4528313,EPSG:4326,,,n12248079934,,,,
11.0836137,49.4510922,EPSG:4326,,,n12248079935,,,,
11.083491,49.4510599,EPSG:4326,,,n12248079936,,,,
11.0759757,49.4472671,EPSG:4326,,,n12248083995,,,,
11.0729575,49.45516,EPSG:4326,,,n12248083999,,,,
11.0789753,49.4473648,EPSG:4326,,,n12248084384,,,,
11.0762314,49.4472767,EPSG:4326,,,n12248084387,,,,
11.071061,49.4524331,EPSG:4326,,,n12248084388,,,,
11.0718229,49.4540882,EPSG:4326,,,n12248084389,,,,
11.072209,49.4550027,EPSG:4326,,,n12248084390,,,,
11.0670118,49.450292,EPSG:4326,,,n12248085063,,,,
11.067232,49.4505229,EPSG:4326,,,n12248085064,,,,
11.0717302,49.4548669,EPSG:4326,,,n12248085068,,,,
11.0729571,49.4552403,EPSG:4326,,,n12248085070,,,,
11.0872218,49.4561128,EPSG:4326,,,n12248085071,,,,
11.0878334,49.4550601,EPSG:4326,,,n12248085072,,,,
11.0726683,49.4534781,EPSG:4326,,,n12248085103,,,,
11.0727639,49.4551516,EPSG:4326,,,n12248085105,,,,
11.0728489,49.4552325,EPSG:4326,,,n12248085106,,,,
11.0873654,49.45592,EPSG:4326,,,n12248085110,,,,
11.0837273,49.4510738,EPSG:4326,,,n12248085111,,,,
11.0723716,49.4550856,EPSG:4326,,,n12248085334,,,,
11.0839633,49.4559594,EPSG:4326,,,n12248085338,,,,
11.0841034,49.4513505,EPSG:4326,,,n12248085340,,,,
11.0835373,49.4558236,EPSG:4326,,,n12248086101,,,,
11.0838599,49.4525815,EPSG:4326,,,n12248086401,,,,
11.0832757,49.4525937,EPSG:4326,,,n12248086402,,,,
11.08377,49.451151,EPSG:4326,,,n12248086403,,,,
11.0543965,49.443783,EPSG:4326,,,n12248086527,,,,
11.0838713,49.4513417,EPSG:4326,,,n12248086601,,,,
11.0540838,49.4436169,EPSG:4326,,,n12248093381,,,,
11.083703,49.4442626,EPSG:4326,,,n12248150302,,,,
11.0532824,49.4509261,EPSG:4326,,,n12249039777,electric,,,pole
11.0531282,49.4507129,EPSG:4326,,,n12249039778,electric,,,pole
11.0535885,49.4513181,EPSG:4326,,,n12249039784,electric,,,pole
11.0536235,49.4513854,EPSG:4326,,,n12249039785,electric,,,pole
11.0534299,49.451118,EPSG:4326,,,n12249039786,electric,,,pole
11.1317963,49.4597185,EPSG:4326,no,,n12252321176,,,,
11.1443227,49.4123089,EPSG:4326,,,n12282149330,,,,pole
11.1444042,49.4122403,EPSG:4326,,,n12282149331,,,,pole
11.1444875,49.4121653,EPSG:4326,,,n12282149332,,,,pole
11.1445759,49.412101,EPSG:4326,,,n12282149333,,,,pole
11.1446748,49.4120262,EPSG:4326,,,n12282149334,,,,pole
11.1447776,49.4119475,EPSG:4326,,,n12282149335,,,,pole
11.1449063,49.4118514,EPSG:4326,,,n12282149336,,,,pole
11.0932647,49.4524841,EPSG:4326,yes,Technische Hochschule Nürnberg Georg Simon Ohm | Parkhaus K,n12335469827,,,,
11.0964138,49.4488729,EPSG:4326,yes,,n12335589558,,,,
11.0756357,49.4930992,EPSG:4326,,,n12336929516,,,,
11.0743871,49.4935479,EPSG:4326,,,n12336935192,,,,
11.0722237,49.4937607,EPSG:4326,,,n12336943861,,,,
11.0748861,49.493408,EPSG:4326,,,n12336959083,,,,
11.0731302,49.4937284,EPSG:4326,,,n12336959449,,,,
11.0738854,49.4936308,EPSG:4326,,,n12336963715,,,,
11.0757182,49.4933208,EPSG:4326,,,n12336967573,,,,
11.0728019,49.4937438,EPSG:4326,,,n12336969376,,,,
11.0716365,49.4937546,EPSG:4326,,,n12336969610,,,,
11.0724413,49.4937587,EPSG:4326,,,n12336971933,,,,
11.0720728,49.493742,EPSG:4326,,,n12337868673,,,,
11.0708723,49.493823,EPSG:4326,,,n12337868680,,,,
11.070767,49.4936611,EPSG:4326,,,n12337868681,,,,
11.0711667,49.4936244,EPSG:4326,,,n12337868682,,,,
11.071564,49.4935862,EPSG:4326,,,n12337868683,,,,
11.071958,49.4935561,EPSG:4326,,,n12337868684,,,,
11.0961861,49.4496096,EPSG:4326,yes,,n12397553126,,,,
11.0956833,49.4495546,EPSG:4326,yes,,n12397597690,,,,
11.0889575,49.4461856,EPSG:4326,yes,Köhnstraße,n12407901395,,,,
11.1070433,49.4906526,EPSG:4326,yes,Neuwieder Straße,n12424790290,,,,
11.0024659,49.5167289,EPSG:4326,no,,n12509967723,,,6,
11.0025125,49.5167498,EPSG:4326,no,,n12509967724,,,6,
11.0025273,49.5167879,EPSG:4326,no,,n12509967725,,,6,
11.0555291,49.3552591,EPSG:4326,,,n12598593064,electric,,,
11.0555626,49.3555876,EPSG:4326,,,n12598593065,electric,,,
11.0557913,49.3558977,EPSG:4326,,,n12598593066,electric,,,
11.0573403,49.3561132,EPSG:4326,,,n12598593067,electric,,,
11.0581436,49.3569721,EPSG:4326,,,n12598593068,electric,,,
11.0578385,49.3570979,EPSG:4326,,,n12598593069,electric,,,
11.0584085,49.3572582,EPSG:4326,,,n12598593070,electric,,,
11.0579921,49.3573093,EPSG:4326,,,n12598593071,electric,,,
11.0575609,49.3573604,EPSG:4326,,,n12598593072,electric,,,
11.0571659,49.3574133,EPSG:4326,,,n12598593073,electric,,,
11.0569291,49.3574813,EPSG:4326,,,n12598593074,electric,,,
11.0572799,49.3570809,EPSG:4326,,,n12598593075,electric,,,
11.0568494,49.3567564,EPSG:4326,,,n12598593076,electric,,,
11.0569946,49.3571169,EPSG:4326,,,n12598593077,electric,,,
11.0648859,49.4539622,EPSG:4326,yes,,n12609251946,,,,
11.0664211,49.4520045,EPSG:4326,yes,,n12609251950,,,,
11.0617149,49.4519803,EPSG:4326,yes,,n12609251951,,,,
11.062746,49.4530188,EPSG:4326,yes,,n12609251953,,,,
11.0631957,49.4542036,EPSG:4326,yes,,n12609251958,,,,
11.0664532,49.4518473,EPSG:4326,yes,,n12609251960,,,,
11.0661299,49.4528668,EPSG:4326,yes,,n12609251961,,,,
11.0640227,49.4539493,EPSG:4326,yes,,n12609251968,,,,
11.0645752,49.4540115,EPSG:4326,yes,,n12609251970,,,,
11.0651283,49.453918,EPSG:4326,yes,,n12609251971,,,,
11.0626227,49.4530104,EPSG:4326,yes,,n12609251976,,,,
11.0617729,49.4505636,EPSG:4326,yes,,n12609299343,,,,
11.0616755,49.4505504,EPSG:4326,yes,,n12609299347,,,,
11.0613517,49.4812927,EPSG:4326,,,n12613210570,electric,,,
11.0621734,49.4810272,EPSG:4326,,,n12613210572,electric,,,
11.061381,49.4809973,EPSG:4326,,,n12613210573,electric,,,
11.061383,49.4807008,EPSG:4326,,,n12613210574,electric,,,
11.0621988,49.4807293,EPSG:4326,,,n12613210575,electric,,,
11.0621358,49.4813198,EPSG:4326,,,n12613210576,electric,,,
11.0566288,49.3564192,EPSG:4326,,,n12615310776,electric,,,
11.0315561,49.4463365,EPSG:4326,,,n12616497899,,,,
11.0316085,49.4458056,EPSG:4326,,,n12616497900,,,,
11.032466,49.4436041,EPSG:4326,,,n12616555200,,,,
11.0314528,49.4450898,EPSG:4326,,,n12616558701,,,,
11.0315151,49.445381,EPSG:4326,,,n12616558702,,,,
11.0316699,49.4460991,EPSG:4326,,,n12616558703,,,,
11.0320404,49.4461485,EPSG:4326,,,n12616558704,,,,
11.0325878,49.44594,EPSG:4326,,,n12616558705,,,,
11.0337158,49.4455625,EPSG:4326,,,n12616558706,,,,
11.0331366,49.4457234,EPSG:4326,,,n12616558707,,,,
11.0372752,49.4449421,EPSG:4326,,,n12616558713,,,,
11.0368545,49.4451681,EPSG:4326,,,n12616558714,,,,
11.0327552,49.4435967,EPSG:4326,,,n12616597401,,,,
11.0327406,49.4433402,EPSG:4326,,,n12616597402,,,,
11.0324514,49.4433471,EPSG:4326,,,n12616597403,,,,
11.0327277,49.4430616,EPSG:4326,,,n12616597404,,,,
11.0324352,49.4430684,EPSG:4326,,,n12616597405,,,,
11.1178824,49.4092546,EPSG:4326,,,n12619293676,,,,
11.1180731,49.4093527,EPSG:4326,,,n12619293677,,,,
11.1175808,49.4100477,EPSG:4326,,,n12619293678,,,,
11.1172822,49.4102743,EPSG:4326,,,n12619293679,,,,
11.1191938,49.4105319,EPSG:4326,,,n12619293680,,,,
11.1198495,49.4076607,EPSG:4326,,,n12619293687,,,,
11.1348431,49.3968069,EPSG:4326,,,n12641290590,,,,
11.1353123,49.3967737,EPSG:4326,,,n12641290591,,,,
11.149955,49.4007722,EPSG:4326,,,n12641338817,,,,
11.1494367,49.4008453,EPSG:4326,,,n12641338818,,,,
11.1441147,49.402718,EPSG:4326,,,n12641393409,,,,
11.1445228,49.4022487,EPSG:4326,,,n12641393410,,,,
11.1476287,49.4021801,EPSG:4326,,,n12641393411,,,,
11.146113,49.4022547,EPSG:4326,,,n12641393412,,,,
11.1439484,49.4035141,EPSG:4326,,,n12641393413,,,,
11.1445893,49.402818,EPSG:4326,,,n12641393414,,,,
11.1441502,49.4030806,EPSG:4326,,,n12641393415,,,,
11.1432032,49.4026359,EPSG:4326,,,n12641393416,,,,
11.1436504,49.4028374,EPSG:4326,,,n12641393417,,,,
11.142356,49.4021876,EPSG:4326,,,n12641393418,,,,
11.1419925,49.401963,EPSG:4326,,,n12641393419,,,,
11.1397763,49.4008244,EPSG:4326,,,n12641393420,,,,
11.1405926,49.4013005,EPSG:4326,,,n12641393421,,,,
11.1415935,49.40176,EPSG:4326,,,n12641393422,,,,
11.1410788,49.4015355,EPSG:4326,,,n12641393423,,,,
11.1401157,49.4010468,EPSG:4326,,,n12641393424,,,,
11.1300695,49.3976019,EPSG:4326,,,n12641423891,,,,
11.1312149,49.3966635,EPSG:4326,,,n12641423892,,,,
11.131601,49.3963448,EPSG:4326,,,n12641423893,,,,
11.1319906,49.3960245,EPSG:4326,,,n12641423894,,,,
11.1271079,49.3959364,EPSG:4326,,,n12641423900,,,,
11.1295943,49.3945285,EPSG:4326,,,n12641427412,,,,
11.1349758,49.4004348,EPSG:4326,,,n12641438349,,,,
11.1344979,49.4001828,EPSG:4326,,,n12641438350,,,,
11.1335174,49.399691,EPSG:4326,,,n12641438351,,,,
11.1320483,49.3989533,EPSG:4326,,,n12641438352,,,,
11.132518,49.3992076,EPSG:4326,,,n12641438353,,,,
11.1266346,49.3958001,EPSG:4326,,,n12641440901,,,,
11.130218,49.3968588,EPSG:4326,,,n12641440903,,,,
11.1297364,49.3966155,EPSG:4326,,,n12641440904,,,,
11.1415411,49.4041386,EPSG:4326,,,n12641499733,,,,
11.1404501,49.4036773,EPSG:4326,,,n12641499734,,,,
11.1397177,49.4033701,EPSG:4326,,,n12641499735,,,,
11.1053554,49.4365991,EPSG:4326,,,n12641672709,,,,
11.1052635,49.4362873,EPSG:4326,,,n12641672710,,,,
11.1051834,49.4359969,EPSG:4326,,,n12641672711,,,,
11.1050772,49.4357038,EPSG:4326,,,n12641672712,,,,
11.0577761,49.3552696,EPSG:4326,,,n12645790326,electric,,,
11.0574174,49.3555478,EPSG:4326,,,n12645790327,electric,,,
11.0574221,49.3558335,EPSG:4326,,,n12645790328,electric,,,
11.0581724,49.3560584,EPSG:4326,,,n12645790329,electric,,,
11.057805,49.3560759,EPSG:4326,,,n12645790330,electric,,,
11.0562386,49.3562392,EPSG:4326,,,n12645790331,electric,,,
11.030157,49.4764221,EPSG:4326,,,n12663318917,led,301,5,pole
11.0299518,49.4762091,EPSG:4326,,,n12663318918,led,298,5,pole
11.0297007,49.4759602,EPSG:4326,,,n12663318919,led,301,5,pole
11.0299794,49.4757366,EPSG:4326,,,n12663318921,,31,5,pole
11.0305817,49.4755859,EPSG:4326,,,n12663318922,,128,5,pole
11.0309615,49.4759841,EPSG:4326,,,n12663318924,,119,5,pole
11.0313259,49.4763743,EPSG:4326,,,n12663318925,,,5,
11.0316689,49.4767181,EPSG:4326,,,n12663318927,,125,5,pole
