"ID","NAME","IATA","ICAO","LATITUDE","LONGITUDE","ALTITUDE","TIMEZONE","DST","TZDBTIME","AIRPORT_TYPE","SOURCE","CITY_ID"
1374,"Châlons-Vatry Airport","XCR","LFOK",48.7733333333,4.206111111,587,1,"E","Europe/Paris","airport","OurAirports",4639
1375,"Rouen Airport","URO","LFOP",49.38420104980469,1.1748000383377075,512,1,"E","Europe/Paris","airport","OurAirports",883
1376,"Tours-Val-de-Loire Airport","TUF","LFOT",47.4322013855,0.727605998516,357,1,"E","Europe/Paris","airport","OurAirports",886
1377,"Cholet Le Pontreau Airport","CET","LFOU",47.08209991455078,-0.8770639896392822,443,1,"E","Europe/Paris","airport","OurAirports",4646
1378,"Laval-Entrammes Airport","LVA","LFOV",48.03139877319336,-0.7429860234260559,330,1,"E","Europe/Paris","airport","OurAirports",4684
1415,"Rennes-Saint-Jacques Airport","RNS","LFRN",48.069499969499994,-1.73478996754,124,1,"E","Europe/Paris","airport","OurAirports",894
1416,"Lannion-Côte de Granit Airport","LAI","LFRO",48.754398,-3.47166,290,1,"E","Europe/Paris","airport","OurAirports",4682
2207,"Alama Iqbal International Airport","LHE","OPLA",31.5216007232666,74.40360260009766,712,5,"N","Asia/Karachi","airport","OurAirports",5751
2208,"Walton Airport","","OPLH",31.494800567626953,74.34619903564453,679,5,"N","Asia/Karachi","airport","OurAirports",5751
2209,"Mangla Airport","XJM","OPMA",33.05009841918945,73.63839721679688,902,5,"N","Asia/Karachi","airport","OurAirports",1870
2210,"Muzaffarabad Airport","MFG","OPMF",34.3390007019043,73.50859832763672,2691,5,"N","Asia/Karachi","airport","OurAirports",1890
2211,"Mianwali Air Base","MWD","OPMI",32.5630989074707,71.5707015991211,690,5,"N","Asia/Karachi","airport","OurAirports",1880
2212,"Moenjodaro Airport","MJD","OPMJ",27.3351993560791,68.14309692382812,154,5,"N","Asia/Karachi","airport","OurAirports",1885
2213,"Masroor Air Base","","OPMR",24.893600463867188,66.93879699707031,35,5,"N","Asia/Karachi","airport","OurAirports",5749
2214,"Multan International Airport","MUX","OPMT",30.20319938659668,71.41909790039062,403,5,"N","Asia/Karachi","airport","OurAirports",1871
2215,"Shaheed Benazirabad Airport","WNS","OPNH",26.2194,68.390099,95,5,"N","Asia/Karachi","airport","OurAirports",1884
2216,"Okara Cantonment Airstrip","","OPOK",30.740999221800003,73.3576965332,568,5,"N","Asia/Karachi","airport","OurAirports",1866
1656,"Oradea International Airport","OMR","LROD",47.025299072265625,21.90250015258789,465,2,"E","Europe/Bucharest","airport","OurAirports",1678
1657,"Henri Coandă International Airport","OTP","LROP",44.5711111,26.085,314,2,"E","Europe/Bucharest","airport","OurAirports",5495
1694,"Sivas Nuri Demirağ Airport","VAS","LTAR",39.813801,36.9035,5239,3,"E","Europe/Istanbul","airport","OurAirports",1303
1695,"Malatya Erhaç Airport","MLX","LTAT",38.435298919699996,38.0909996033,2828,3,"E","Europe/Istanbul","airport","OurAirports",1310
1696,"Kayseri Erkilet Airport","ASR","LTAU",38.770401001,35.4953994751,3463,3,"E","Europe/Istanbul","airport","OurAirports",5065
1697,"Sivrihisar Airport","","LTAV",39.451499938964844,31.365299224853516,3185,3,"E","Europe/Istanbul","airport","OurAirports",1317
1698,"Tokat Airport","TJK","LTAW",40.307430267333984,36.367408752441406,1831,3,"E","Europe/Istanbul","airport","OurAirports",1304
1699,"Çardak Airport","DNZ","LTAY",37.7855987549,29.7012996674,2795,3,"E","Europe/Istanbul","airport","OurAirports",5047
1701,"Atatürk International Airport","ISL","LTBA",40.976898,28.8146,163,3,"E","Europe/Istanbul","airport","OurAirports",5060
1702,"Balıkesir Merkez Airport","BZI","LTBF",39.619300842285156,27.926000595092773,340,3,"E","Europe/Istanbul","airport","OurAirports",5037
1703,"Bandırma Airport","BDM","LTBG",40.31800079345703,27.977699279785156,170,3,"E","Europe/Istanbul","airport","OurAirports",5039
1705,"Eskişehir Air Base","ESK","LTBI",39.7840995789,30.582099914599997,2581,3,"E","Europe/Istanbul","airport","OurAirports",5052
1706,"Adnan Menderes International Airport","ADB","LTBJ",38.2924003601,27.156999588,412,3,"E","Europe/Istanbul","airport","OurAirports",5061
1707,"Gaziemir Airport","","LTBK",38.31909942626953,27.159400939941406,433,3,"E","Europe/Istanbul","airport","OurAirports",5061
1708,"Çiğli Airport","IGL","LTBL",38.513000488299994,27.010099411,16,3,"E","Europe/Istanbul","airport","OurAirports",5061
1709,"Isparta Airport","","LTBM",37.78512191772461,30.59001922607422,3250,3,"E","Europe/Istanbul","airport","OurAirports",5059
1710,"Kütahya Airport","","LTBN",39.426700592041016,30.01689910888672,3026,3,"E","Europe/Istanbul","airport","OurAirports",5067
1712,"Yalova Airport","","LTBP",40.68439865112305,29.375699996948242,6,3,"E","Europe/Istanbul","airport","OurAirports",1308
1713,"Cengiz Topel Airport","KCO","LTBQ",40.73500061035156,30.08329963684082,182,3,"E","Europe/Istanbul","airport","OurAirports",1305
1715,"Dalaman International Airport","DLM","LTBS",36.7131004333,28.7924995422,20,3,"E","Europe/Istanbul","airport","OurAirports",5046
1716,"Akhisar Airport","","LTBT",38.80889892578125,27.833900451660156,263,3,"E","Europe/Istanbul","airport","OurAirports",5033
1718,"Imsık Airport","BXN","LTBV",37.140098571777344,27.669700622558594,202,3,"E","Europe/Istanbul","airport","OurAirports",5042
1719,"Samandıra Air Base","","LTBX",40.99300003051758,29.21649932861328,400,3,"E","Europe/Istanbul","airport","OurAirports",5060
1721,"Elazığ Airport","EZS","LTCA",38.6068992615,39.2914009094,2927,3,"E","Europe/Istanbul","airport","OurAirports",5049
1722,"Diyarbakir Airport","DIY","LTCC",37.893901825,40.201000213600004,2251,3,"E","Europe/Istanbul","airport","OurAirports",5048
1723,"Erzincan Airport","ERC","LTCD",39.7102012634,39.527000427199994,3783,3,"E","Europe/Istanbul","airport","OurAirports",5050
1724,"Erzurum International Airport","ERZ","LTCE",39.9565010071,41.17020034789999,5763,3,"E","Europe/Istanbul","airport","OurAirports",5051
1726,"Trabzon International Airport","TZX","LTCG",40.99509811401367,39.78969955444336,104,3,"E","Europe/Istanbul","airport","OurAirports",1311
1728,"Van Ferit Melen Airport","VAN","LTCI",38.46820068359375,43.332298278808594,5480,3,"E","Europe/Istanbul","airport","OurAirports",1299
1729,"Batman Airport","BAL","LTCJ",37.929000854499996,41.1166000366,1822,3,"E","Europe/Istanbul","airport","OurAirports",5040
1731,"Siirt Airport","SXZ","LTCL",37.97890090942383,41.84040069580078,2001,3,"E","Europe/Istanbul","airport","OurAirports",1301
1732,"Kaklıç Airport","","LTFA",38.517601013183594,26.977399826049805,13,3,"E","Europe/Istanbul","airport","OurAirports",5061
1733,"Selçuk Efes Airport","","LTFB",37.95069885253906,27.32900047302246,10,3,"E","Europe/Istanbul","airport","OurAirports",5061
1734,"Bălți International Airport","BZY","LUBL",47.843056,27.777222,758,2,"E","Europe/Chisinau","airport","OurAirports",1617
1735,"Chişinău International Airport","KIV","LUKK",46.92770004272461,28.930999755859375,399,2,"E","Europe/Chisinau","airport","OurAirports",5432
1736,"Ohrid St. Paul the Apostle Airport","OHD","LWOH",41.18,20.7423,2313,1,"E","Europe/Skopje","airport","OurAirports",2309
1737,"Skopje Alexander the Great Airport","SKP","LWSK",41.961601,21.621401,781,1,"E","Europe/Skopje","airport","OurAirports",2310
1738,"Gibraltar Airport","GIB","LXGB",36.1511993408,-5.3496599197400005,15,1,"N","Europe/Gibraltar","airport","OurAirports",6029
1739,"Belgrade Nikola Tesla Airport","BEG","LYBE",44.8184013367,20.3090991974,335,1,"E","Europe/Belgrade","airport","OurAirports",4977
1740,"Nis Airport","INI","LYNI",43.337299,21.853701,648,1,"E","Europe/Belgrade","airport","OurAirports",1251
1741,"Podgorica Airport","TGD","LYPG",42.359402,19.2519,141,1,"E","Europe/Podgorica","airport","OurAirports",2440
1742,"Priština International Airport","PRN","BKPR",42.5728,21.035801,1789,1,"E","Europe/Belgrade","airport","OurAirports",1254
1743,"Tivat Airport","TIV","LYTV",42.404701232910156,18.72330093383789,20,1,"E","Europe/Podgorica","airport","OurAirports",2439
1744,"Vršac International Airport","","LYVR",45.1469,21.3099,276,1,"E","Europe/Belgrade","airport","OurAirports",1252
1745,"M. R. Štefánik Airport","BTS","LZIB",48.17020034790039,17.21269989013672,436,1,"E","Europe/Bratislava","airport","OurAirports",5776
1746,"Košice Airport","KSC","LZKZ",48.66310119628906,21.241100311279297,755,1,"E","Europe/Bratislava","airport","OurAirports",5777
1747,"Kuchyňa Air Base","","LZMC",48.402000427246094,17.11840057373047,679,1,"E","Europe/Bratislava","airport","OurAirports",1916
1748,"Piešťany Airport","PZY","LZPP",48.62519836425781,17.828399658203125,545,1,"E","Europe/Bratislava","airport","OurAirports",1919
1749,"Sliač Airport","SLD","LZSL",48.63779830932617,19.13409996032715,1043,1,"E","Europe/Bratislava","airport","OurAirports",1914
1750,"Trenčín Airport","","LZTN",48.8650016785,17.9923000336,676,1,"E","Europe/Bratislava","airport","OurAirports",1917
1751,"Poprad-Tatry Airport","TAT","LZTT",49.073600769,20.2411003113,2356,1,"E","Europe/Bratislava","airport","OurAirports",1915
1753,"North Caicos Airport","NCA","MBNC",21.9175,-71.939598,10,-4,"U","America/Grand_Turk","airport","OurAirports",3588
1754,"Providenciales Airport","PLS","MBPV",21.77359962463379,-72.26589965820312,15,-4,"U","America/Grand_Turk","airport","OurAirports",3591
1755,"South Caicos Airport","XSC","MBSC",21.515699386599998,-71.528503418,6,-4,"U","America/Grand_Turk","airport","OurAirports",3589
1756,"Arroyo Barril Airport","","MDAB",19.198600769,-69.42980194089999,57,-4,"U","America/Santo_Domingo","airport","OurAirports",3557
1757,"Maria Montez International Airport","BRX","MDBH",18.25149917602539,-71.12039947509766,10,-4,"U","America/Santo_Domingo","airport","OurAirports",7492
1658,"Sibiu International Airport","SBZ","LRSB",45.78559875488281,24.091299057006836,1496,2,"E","Europe/Bucharest","airport","OurAirports",1676
1659,"Satu Mare Airport","SUJ","LRSM",47.70330047607422,22.885700225830078,405,2,"E","Europe/Bucharest","airport","OurAirports",1681
1660,"Suceava Stefan cel Mare Airport","SCV","LRSV",47.6875,26.35409927368164,1375,2,"E","Europe/Bucharest","airport","OurAirports",1680
1661,"Tulcea Airport","TCE","LRTC",45.0625,28.71430015563965,200,2,"E","Europe/Bucharest","airport","OurAirports",1679
1662,"Transilvania Târgu Mureş International Airport","TGM","LRTM",46.46770095825195,24.412500381469727,963,2,"E","Europe/Bucharest","airport","OurAirports",1683
1663,"Timişoara Traian Vuia Airport","TSR","LRTR",45.809898376464844,21.337900161743164,348,2,"E","Europe/Bucharest","airport","OurAirports",1682
1664,"Les Eplatures Airport","","LSGC",47.083900451699996,6.792840003970001,3368,1,"E","Europe/Zurich","airport","OurAirports",6414
1665,"Geneva Cointrin International Airport","GVA","LSGG",46.23809814453125,6.108950138092041,1411,1,"E","Europe/Paris","airport","OurAirports",6409
1666,"Saanen Airport","","LSGK",46.4874992371,7.25083017349,3307,1,"E","Europe/Zurich","airport","OurAirports",2588
1667,"Sion Airport","SIR","LSGS",46.219600677500004,7.326759815220001,1585,1,"E","Europe/Zurich","airport","OurAirports",2582
1668,"Alpnach Air Base","","LSMA",46.943901,8.28417,1460,1,"E","Europe/Zurich","airport","OurAirports",6394
1669,"Dübendorf Air Base","","LSMD",47.398601532,8.648229599,1470,1,"E","Europe/Zurich","airport","OurAirports",6405
1670,"Emmen Air Base","EML","LSME",47.092444,8.305184,1400,1,"E","Europe/Zurich","airport","OurAirports",6407
1671,"Mollis Airport","","LSMF",47.07889938354492,9.06482982635498,1485,1,"E","Europe/Zurich","airport","OurAirports",2586
1672,"Meiringen Airport","","LSMM",46.74330139160156,8.109999656677246,1895,1,"E","Europe/Zurich","airport","OurAirports",2595
1673,"Payerne Air Base","","LSMP",46.8432,6.91506004333,1465,1,"E","Europe/Zurich","airport","OurAirports",2590
1675,"Lugano Airport","LUG","LSZA",46.00429916379999,8.9105796814,915,1,"E","Europe/Zurich","airport","OurAirports",6419
1676,"Bern Belp Airport","BRN","LSZB",46.914100647,7.497149944309999,1674,1,"E","Europe/Zurich","airport","OurAirports",6399
1677,"Grenchen Airport","ZHI","LSZG",47.181599,7.41719,1411,1,"E","Europe/Zurich","airport","OurAirports",6410
1678,"Zürich Airport","ZRH","LSZH",47.464699,8.54917,1416,1,"E","Europe/Zurich","airport","OurAirports",2589
1679,"St Gallen Altenrhein Airport","ACH","LSZR",47.4850006104,9.560770034789998,1306,1,"E","Europe/Zurich","airport","OurAirports",6395
1680,"Samedan Airport","SMV","LSZS",46.53409957885742,9.884110450744629,5600,1,"E","Europe/Zurich","airport","OurAirports",2591
1681,"Güvercinlik Airport","","LTAB",39.9350013733,32.7407989502,2687,2,"E","Europe/Istanbul","airport","OurAirports",5035
1682,"Esenboğa International Airport","ESB","LTAC",40.128101348899996,32.995098114,3125,3,"E","Europe/Istanbul","airport","OurAirports",5035
1683,"Etimesgut Air Base","ANK","LTAD",39.949798584,32.6885986328,2653,3,"E","Europe/Istanbul","airport","OurAirports",5035
1684,"Akıncı Air Base","","LTAE",40.078899383499994,32.5656013489,2767,3,"E","Europe/Istanbul","airport","OurAirports",5035
1685,"Adana Airport","ADA","LTAF",36.9822006226,35.280399322499996,65,3,"E","Europe/Istanbul","airport","OurAirports",5029
1686,"İncirlik Air Base","UAB","LTAG",37.002101898199996,35.4258995056,238,3,"E","Europe/Istanbul","airport","OurAirports",5029
1687,"Afyon Airport","AFY","LTAH",38.726398468,30.6011009216,3310,3,"E","Europe/Istanbul","airport","OurAirports",5031
1688,"Antalya International Airport","AYT","LTAI",36.898701,30.800501,177,3,"E","Europe/Istanbul","airport","OurAirports",5036
1689,"Gaziantep International Airport","GZT","LTAJ",36.9472007751,37.4786987305,2315,3,"E","Europe/Istanbul","airport","OurAirports",5054
1690,"İskenderun Airport","","LTAK",36.5744552612,36.1534194946,25,3,"E","Europe/Istanbul","airport","OurAirports",5058
1691,"Konya Airport","KYA","LTAN",37.979,32.561901,3392,3,"E","Europe/Istanbul","airport","OurAirports",5066
1692,"Malatya Tulga Airport","","LTAO",38.353699,38.253899,3016,3,"E","Europe/Istanbul","airport","OurAirports",1310
1693,"Amasya Merzifon Airport","MZH","LTAP",40.829399,35.521999,1758,3,"E","Europe/Istanbul","airport","OurAirports",1312
1621,"Aerodromo Municipal de Coimbra","","LPCO",40.158758,-8.470815,587,0,"E","Europe/Lisbon","airport","OurAirports",5765
1622,"Cascais Airport","CAT","LPCS",38.724998,-9.35523,325,0,"E","Europe/Lisbon","airport","OurAirports",5763
1623,"Coimbra Hospital Covões Heliport","","LPCV",40.194812,-8.460207,265,0,"E","Europe/Lisbon","airport","OurAirports",5767
1624,"Évora Airport","","LPEV",38.533501,-7.88964,807,0,"E","Europe/Lisbon","airport","OurAirports",5768
1625,"Flores Airport","FLW","LPFL",39.455299377441406,-31.131399154663086,112,-1,"E","Atlantic/Azores","airport","OurAirports",5770
1626,"Faro Airport","FAO","LPFR",37.0144004822,-7.96590995789,24,0,"E","Europe/Lisbon","airport","OurAirports",5769
1627,"Graciosa Airport","GRW","LPGR",39.092201232910156,-28.029800415039062,86,-1,"E","Atlantic/Azores","airport","OurAirports",5772
1628,"Horta Airport","HOR","LPHR",38.519901275634766,-28.715900421142578,118,-1,"E","Atlantic/Azores","airport","OurAirports",5773
1629,"Lajes Airport","TER","LPLA",38.761799,-27.090799,180,-1,"E","Atlantic/Azores","airport","OurAirports",5774
1630,"Monte Real Air Base","QLR","LPMR",39.828335,-8.8875,187,0,"E","Europe/Lisbon","airport","OurAirports",1908
1631,"Montijo Air Base","","LPMT",38.703899,-9.03592,46,0,"E","Europe/Lisbon","airport","OurAirports",1905
1632,"Ovar Air Base","","LPOV",40.915901,-8.64592,56,0,"E","Europe/Lisbon","airport","OurAirports",1899
1633,"João Paulo II Airport","PDL","LPPD",37.7411994934,-25.6979007721,259,-1,"E","Atlantic/Azores","airport","OurAirports",1910
1634,"Pico Airport","PIX","LPPI",38.554298,-28.441299,109,-1,"E","Atlantic/Azores","airport","OurAirports",1900
1635,"Portimão Airport","PRM","LPPM",37.1493,-8.58396,5,0,"E","Europe/Lisbon","airport","OurAirports",1906
1636,"Francisco de Sá Carneiro Airport","OPO","LPPR",41.2481002808,-8.68138980865,228,0,"E","Europe/Lisbon","airport","OurAirports",1901
1637,"Porto Santo Airport","PXO","LPPS",33.0733985901,-16.3500003815,341,0,"E","Europe/Lisbon","airport","OurAirports",1909
1638,"Humberto Delgado Airport (Lisbon Portela Airport)","LIS","LPPT",38.7813,-9.13592,374,0,"E","Europe/Lisbon","airport","OurAirports",5775
1846,"Angel Albino Corzo International Airport","TGZ","MMTG",16.5636005402,-93.02249908450001,1499,-6,"S","America/Mexico_City","airport","OurAirports",1044
1847,"General Abelardo L. Rodríguez International Airport","TIJ","MMTJ",32.541099548339844,-116.97000122070312,489,-8,"S","America/Tijuana","airport","OurAirports",1011
1848,"General Francisco Javier Mina International Airport","TAM","MMTM",22.2964000702,-97.8658981323,80,-6,"S","America/Mexico_City","airport","OurAirports",1010
1849,"Tamuin Airport","TSL","MMTN",22.0383,-98.806502,164,-6,"S","America/Mexico_City","airport","OurAirports",1003
1850,"Licenciado Adolfo Lopez Mateos International Airport","TLC","MMTO",19.3370990753,-99.56600189210002,8466,-6,"S","America/Mexico_City","airport","OurAirports",1004
1851,"Tapachula International Airport","TAP","MMTP",14.7943000793,-92.3700027466,97,-6,"S","America/Mexico_City","airport","OurAirports",1027
1852,"Cancún International Airport","CUN","MMUN",21.036500930800003,-86.8770980835,22,-5,"S","America/Cancun","airport","OurAirports",4779
1853,"Carlos Rovirosa Pérez International Airport","VSA","MMVA",17.996999740600586,-92.81739807128906,46,-6,"S","America/Mexico_City","airport","OurAirports",1037
1854,"General Heriberto Jara International Airport","VER","MMVR",19.1459007263,-96.1873016357,90,-6,"S","America/Mexico_City","airport","OurAirports",1028
1855,"General Leobardo C. Ruiz International Airport","ZCL","MMZC",22.8971004486,-102.68699646,7141,-6,"S","America/Mexico_City","airport","OurAirports",1029
1856,"Ixtapa Zihuatanejo International Airport","ZIH","MMZH",17.601600647,-101.460998535,26,-6,"S","America/Mexico_City","airport","OurAirports",1035
1857,"Zamora Airport","ZMM","MMZM",20.045,-102.276001,5141,-6,"S","America/Mexico_City","airport","OurAirports",1005
1858,"Playa De Oro International Airport","ZLO","MMZO",19.144800186199998,-104.558998108,30,-6,"S","America/Mexico_City","airport","OurAirports",1030
1859,"Zapopan Airport","","MMZP",20.747922,-103.461709,5333,-6,"S","America/Mexico_City","airport","OurAirports",1014
1860,"Bluefields Airport","BEF","MNBL",11.991000175476074,-83.77410125732422,20,-6,"U","America/Managua","airport","OurAirports",6129
1861,"Los Brasiles Airport","","MNBR",12.1899995803833,-86.35389709472656,262,-6,"U","America/Managua","airport","OurAirports",6133
1862,"Leon (Fanor Urroz) Airport","","MNLN",12.429200172424316,-86.90280151367188,328,-6,"U","America/Managua","airport","OurAirports",6132
1035,"Bukavu Kavumu Airport","BKY","FZMA",-2.3089799880981445,28.808799743652344,5643,2,"U","Africa/Lubumbashi","airport","OurAirports",7527
1036,"Goma International Airport","GOM","FZNA",-1.6708099842071533,29.238500595092773,5089,2,"U","Africa/Kigali","airport","OurAirports",7533
1037,"Kindu Airport","KND","FZOA",-2.91917991638,25.915399551399997,1630,2,"U","Africa/Lubumbashi","airport","OurAirports",7545
1038,"Lubumbashi International Airport","FBM","FZQA",-11.5913000107,27.5308990479,4295,2,"U","Africa/Lubumbashi","airport","OurAirports",7555
1039,"Kolwezi Airport","KWZ","FZQM",-10.765899658203125,25.505699157714844,5007,2,"U","Africa/Lubumbashi","airport","OurAirports",7550
1040,"Kalemie Airport","FMI","FZRF",-5.8755598068237305,29.25,2569,2,"U","Africa/Lubumbashi","airport","OurAirports",7540
1041,"Kamina Base Airport","KMN","FZSA",-8.642020225524902,25.252899169921875,3543,2,"U","Africa/Lubumbashi","airport","OurAirports",7541
1042,"Kananga Airport","KGA","FZUA",-5.90005016327,22.4692001343,2139,2,"U","Africa/Lubumbashi","airport","OurAirports",7542
1043,"Mbuji Mayi Airport","MJM","FZWA",-6.121240139010001,23.569000244099996,2221,2,"U","Africa/Lubumbashi","airport","OurAirports",3603
1044,"Modibo Keita International Airport","BKO","GABS",12.5335,-7.94994,1247,0,"N","Africa/Bamako","airport","OurAirports",3697
1045,"Gao Airport","GAQ","GAGO",16.24839973449707,-0.005456000100821257,870,0,"N","Africa/Bamako","airport","OurAirports",3700
1046,"Kayes Dag Dag Airport","KYS","GAKY",14.481200218200684,-11.404399871826172,164,0,"N","Africa/Bamako","airport","OurAirports",3701
1047,"Mopti Airport","MZI","GAMB",14.5128002167,-4.0795598030099995,906,0,"N","Africa/Bamako","airport","OurAirports",77
1048,"Timbuktu Airport","TOM","GATB",16.730499267578125,-3.007580041885376,863,0,"N","Africa/Bamako","airport","OurAirports",80
1049,"Tessalit Airport","","GATS",20.243000030517578,0.9773079752922058,1621,0,"N","Africa/Bamako","airport","OurAirports",79
1050,"Banjul International Airport","BJL","GBYD",13.338000297546387,-16.65220069885254,95,0,"N","Africa/Banjul","airport","OurAirports",4701
1051,"Fuerteventura Airport","FUE","GCFV",28.452699661254883,-13.863800048828125,85,0,"E","Atlantic/Canary","airport","OurAirports",4162
1052,"Hierro Airport","VDE","GCHI",27.814800262451172,-17.887100219726562,103,0,"E","Atlantic/Canary","airport","OurAirports",4166
1053,"La Palma Airport","SPC","GCLA",28.626499,-17.7556,107,0,"E","Atlantic/Canary","airport","OurAirports",509
1054,"Gran Canaria Airport","LPA","GCLP",27.931900024414062,-15.38659954071045,78,0,"E","Atlantic/Canary","airport","OurAirports",4164
1055,"Lanzarote Airport","ACE","GCRR",28.945499,-13.6052,46,0,"E","Atlantic/Canary","airport","OurAirports",4150
1056,"Tenerife South Airport","TFS","GCTS",28.044500351,-16.5725002289,209,0,"E","Atlantic/Canary","airport","OurAirports",499
1057,"Tenerife Norte Airport","TFN","GCXO",28.4827003479,-16.3414993286,2076,0,"E","Atlantic/Canary","airport","OurAirports",499
1058,"Melilla Airport","MLN","GEML",35.279800415,-2.9562599659,156,1,"E","Europe/Madrid","airport","OurAirports",490
1059,"Lungi International Airport","FNA","GFLL",8.61644,-13.1955,84,0,"N","Africa/Freetown","airport","OurAirports",6449
1060,"Cufar Airport","","GGCF",11.2878999710083,-15.180500030517578,65,0,"N","Africa/Bissau","airport","OurAirports",6511
916,"Roland Garros Airport","RUN","FMEE",-20.887100219726562,55.51029968261719,66,4,"U","Indian/Reunion","airport","OurAirports",1673
917,"Pierrefonds Airport","ZSE","FMEP",-21.320899963378906,55.42499923706055,59,4,"U","Indian/Reunion","airport","OurAirports",1674
918,"Ivato Airport","TNR","FMMI",-18.7969,47.478802,4198,3,"U","Indian/Antananarivo","airport","OurAirports",6234
919,"Miandrivazo Airport","ZVA","FMMN",-19.56279945373535,45.450801849365234,203,3,"U","Indian/Antananarivo","airport","OurAirports",2424
920,"Sainte Marie Airport","SMS","FMMS",-17.093900680541992,49.815799713134766,7,3,"U","Indian/Antananarivo","airport","OurAirports",2429
921,"Toamasina Airport","TMM","FMMT",-18.109500885009766,49.39250183105469,22,3,"U","Indian/Antananarivo","airport","OurAirports",2419
922,"Morondava Airport","MOQ","FMMV",-20.284700393676758,44.31760025024414,30,3,"U","Indian/Antananarivo","airport","OurAirports",2418
923,"Arrachart Airport","DIE","FMNA",-12.34939956665039,49.29169845581055,374,3,"U","Indian/Antananarivo","airport","OurAirports",6237
924,"Mananara Nord Airport","WMR","FMNC",-16.16390037536621,49.773799896240234,9,3,"U","Indian/Antananarivo","airport","OurAirports",2415
925,"Andapa Airport","ZWA","FMND",-14.651700019836426,49.620601654052734,1552,3,"U","Indian/Antananarivo","airport","OurAirports",6231
926,"Ambilobe Airport","AMB","FMNE",-13.188400268554688,48.987998962402344,72,3,"U","Indian/Antananarivo","airport","OurAirports",6228
927,"Antsirabato Airport","ANM","FMNH",-14.99940013885498,50.3202018737793,20,3,"U","Indian/Antananarivo","airport","OurAirports",6233
928,"Analalava Airport","HVA","FMNL",-14.62969970703125,47.76380157470703,345,3,"U","Indian/Antananarivo","airport","OurAirports",6230
929,"Amborovy Airport","MJN","FMNM",-15.6668417421,46.351232528699995,87,3,"U","Indian/Antananarivo","airport","OurAirports",6244
930,"Fascene Airport","NOS","FMNN",-13.3121004105,48.3148002625,36,3,"U","Indian/Antananarivo","airport","OurAirports",2409
931,"Besalampy Airport","BPY","FMNQ",-16.744530296500002,44.4824838638,125,3,"U","Indian/Antananarivo","airport","OurAirports",6241
932,"Maroantsetra Airport","WMN","FMNR",-15.436699867248535,49.68830108642578,13,3,"U","Indian/Antananarivo","airport","OurAirports",2428
933,"Sambava Airport","SVB","FMNS",-14.278599739074707,50.17470169067383,20,3,"U","Indian/Antananarivo","airport","OurAirports",2410
934,"Vohimarina Airport","VOH","FMNV",-13.375800132751465,50.00279998779297,19,3,"U","Indian/Antananarivo","airport","OurAirports",2413
935,"Ambalabe Airport","WAI","FMNW",-14.898799896240234,47.993900299072266,92,3,"U","Indian/Antananarivo","airport","OurAirports",6238
936,"Ampampamena Airport","IVA","FMNZ",-13.484816,48.632702,49,3,"U","Indian/Antananarivo","airport","OurAirports",6229
937,"Tôlanaro Airport","FTU","FMSD",-25.03809928894043,46.95610046386719,29,3,"U","Indian/Antananarivo","airport","OurAirports",2420
938,"Fianarantsoa Airport","WFI","FMSF",-21.441600799560547,47.111698150634766,3658,3,"U","Indian/Antananarivo","airport","OurAirports",6243
939,"Farafangana Airport","RVA","FMSG",-22.805299758911133,47.82059860229492,26,3,"U","Indian/Antananarivo","airport","OurAirports",6242
940,"Manakara Airport","WVK","FMSK",-22.119699478149414,48.02170181274414,33,3,"U","Indian/Antananarivo","airport","OurAirports",2414
941,"Mananjary Airport","MNJ","FMSM",-21.201799392700195,48.358299255371094,20,3,"U","Indian/Antananarivo","airport","OurAirports",2417
942,"Morombe Airport","MXM","FMSR",-21.7539005279541,43.3754997253418,16,3,"U","Indian/Antananarivo","airport","OurAirports",2408
943,"Toliara Airport","TLE","FMST",-23.383399963378906,43.72850036621094,29,3,"U","Indian/Antananarivo","airport","OurAirports",2412
944,"Mbanza Congo Airport","SSY","FNBC",-6.269899845123291,14.246999740600586,1860,1,"N","Africa/Luanda","airport","OurAirports",4213
945,"Benguela Airport","BUG","FNBG",-12.609000206,13.4036998749,118,1,"N","Africa/Luanda","airport","OurAirports",4200
946,"Cabinda Airport","CAB","FNCA",-5.59699010848999,12.188400268554688,66,1,"N","Africa/Luanda","airport","OurAirports",4201
948,"Nova Lisboa Airport","NOV","FNHU",-12.808899879455566,15.760499954223633,5587,1,"N","Africa/Luanda","airport","OurAirports",4205
949,"Kuito Airport","SVP","FNKU",-12.404600143433,16.947399139404,5618,1,"N","Africa/Luanda","airport","OurAirports",4207
950,"Lobito Airport","","FNLB",-12.371199607849121,13.536600112915039,10,1,"N","Africa/Luanda","airport","OurAirports",4208
951,"Quatro de Fevereiro Airport","LAD","FNLU",-8.85837,13.2312,243,1,"N","Africa/Luanda","airport","OurAirports",4209
952,"Malanje Airport","MEG","FNMA",-9.525090217590332,16.312400817871094,3868,1,"N","Africa/Luanda","airport","OurAirports",532
953,"Menongue Airport","SPP","FNME",-14.657600402832031,17.71980094909668,4469,1,"N","Africa/Luanda","airport","OurAirports",535
955,"Negage Airport","GXG","FNNG",-7.754509925842285,15.287699699401855,4105,1,"N","Africa/Luanda","airport","OurAirports",531
956,"Porto Amboim Airport","PBN","FNPA",-10.722000122070312,13.76550006866455,16,1,"N","Africa/Luanda","airport","OurAirports",538
